 Total solar irradiance (W/m2)
 -----------------------------
    year   365-day mean
  1995.606  1360.7709
  1995.609  1360.7708
  1995.612  1360.7705
  1995.614  1360.7704
  1995.617  1360.7704
  1995.620  1360.7706
  1995.622  1360.7710
  1995.625  1360.7711
  1995.628  1360.7710
  1995.630  1360.7704
  1995.633  1360.7697
  1995.636  1360.7693
  1995.638  1360.7693
  1995.641  1360.7697
  1995.644  1360.7703
  1995.646  1360.7706
  1995.649  1360.7706
  1995.652  1360.7703
  1995.655  1360.7695
  1995.657  1360.7690
  1995.660  1360.7689
  1995.663  1360.7690
  1995.665  1360.7700
  1995.668  1360.7711
  1995.671  1360.7722
  1995.673  1360.7729
  1995.676  1360.7731
  1995.679  1360.7728
  1995.681  1360.7726
  1995.684  1360.7721
  1995.687  1360.7719
  1995.689  1360.7720
  1995.692  1360.7721
  1995.695  1360.7715
  1995.698  1360.7706
  1995.700  1360.7694
  1995.703  1360.7681
  1995.706  1360.7668
  1995.708  1360.7656
  1995.711  1360.7646
  1995.714  1360.7638
  1995.716  1360.7633
  1995.719  1360.7627
  1995.722  1360.7622
  1995.724  1360.7616
  1995.727  1360.7611
  1995.730  1360.7589
  1995.732  1360.7585
  1995.735  1360.7583
  1995.738  1360.7577
  1995.740  1360.7573
  1995.743  1360.7572
  1995.746  1360.7570
  1995.751  1360.7568
  1995.754  1360.7566
  1995.757  1360.7566
  1995.759  1360.7566
  1995.762  1360.7566
  1995.765  1360.7565
  1995.767  1360.7561
  1995.770  1360.7559
  1995.773  1360.7554
  1995.776  1360.7549
  1995.778  1360.7542
  1995.781  1360.7533
  1995.784  1360.7526
  1995.786  1360.7523
  1995.789  1360.7523
  1995.792  1360.7523
  1995.794  1360.7522
  1995.797  1360.7520
  1995.800  1360.7517
  1995.802  1360.7516
  1995.805  1360.7515
  1995.808  1360.7501
  1995.810  1360.7491
  1995.813  1360.7483
  1995.816  1360.7474
  1995.818  1360.7467
  1995.821  1360.7460
  1995.824  1360.7452
  1995.827  1360.7446
  1995.829  1360.7441
  1995.832  1360.7437
  1995.835  1360.7434
  1995.837  1360.7433
  1995.840  1360.7430
  1995.843  1360.7429
  1995.845  1360.7429
  1995.848  1360.7430
  1995.851  1360.7430
  1995.854  1360.7430
  1995.856  1360.7432
  1995.859  1360.7430
  1995.862  1360.7429
  1995.864  1360.7430
  1995.867  1360.7432
  1995.870  1360.7434
  1995.872  1360.7435
  1995.875  1360.7439
  1995.878  1360.7443
  1995.880  1360.7445
  1995.883  1360.7444
  1995.886  1360.7440
  1995.888  1360.7437
  1995.891  1360.7432
  1995.894  1360.7428
  1995.896  1360.7418
  1995.899  1360.7410
  1995.902  1360.7404
  1995.905  1360.7396
  1995.907  1360.7390
  1995.910  1360.7384
  1995.913  1360.7378
  1995.918  1360.7373
  1995.921  1360.7369
  1995.923  1360.7365
  1995.926  1360.7361
  1995.929  1360.7358
  1995.931  1360.7356
  1995.934  1360.7351
  1995.937  1360.7346
  1995.939  1360.7345
  1995.942  1360.7343
  1995.945  1360.7340
  1995.948  1360.7335
  1995.950  1360.7328
  1995.953  1360.7322
  1995.956  1360.7318
  1995.958  1360.7314
  1995.961  1360.7311
  1995.964  1360.7308
  1995.966  1360.7302
  1995.969  1360.7297
  1995.972  1360.7294
  1995.974  1360.7291
  1995.977  1360.7288
  1995.980  1360.7285
  1995.982  1360.7283
  1995.985  1360.7279
  1995.988  1360.7274
  1995.990  1360.7269
  1995.993  1360.7264
  1995.996  1360.7264
  1995.999  1360.7266
  1996.001  1360.7268
  1996.004  1360.7272
  1996.007  1360.7277
  1996.009  1360.7283
  1996.012  1360.7288
  1996.015  1360.7289
  1996.017  1360.7290
  1996.020  1360.7281
  1996.023  1360.7268
  1996.026  1360.7258
  1996.028  1360.7252
  1996.031  1360.7249
  1996.034  1360.7246
  1996.036  1360.7244
  1996.039  1360.7240
  1996.042  1360.7236
  1996.044  1360.7231
  1996.047  1360.7223
  1996.050  1360.7216
  1996.052  1360.7208
  1996.055  1360.7203
  1996.058  1360.7196
  1996.060  1360.7188
  1996.063  1360.7179
  1996.066  1360.7172
  1996.068  1360.7164
  1996.071  1360.7157
  1996.074  1360.7150
  1996.077  1360.7146
  1996.079  1360.7141
  1996.082  1360.7133
  1996.085  1360.7119
  1996.087  1360.7104
  1996.090  1360.7090
  1996.093  1360.7079
  1996.095  1360.7073
  1996.098  1360.7065
  1996.101  1360.7062
  1996.104  1360.7056
  1996.106  1360.7050
  1996.109  1360.7040
  1996.112  1360.7029
  1996.114  1360.7021
  1996.117  1360.7018
  1996.120  1360.7014
  1996.122  1360.7009
  1996.125  1360.7003
  1996.128  1360.6998
  1996.130  1360.6993
  1996.133  1360.6989
  1996.136  1360.6982
  1996.138  1360.6978
  1996.141  1360.6975
  1996.144  1360.6975
  1996.146  1360.6976
  1996.149  1360.6976
  1996.152  1360.6975
  1996.155  1360.6969
  1996.157  1360.6964
  1996.160  1360.6958
  1996.168  1360.6953
  1996.171  1360.6953
  1996.173  1360.6951
  1996.176  1360.6947
  1996.179  1360.6943
  1996.181  1360.6936
  1996.184  1360.6925
  1996.187  1360.6914
  1996.189  1360.6910
  1996.192  1360.6907
  1996.195  1360.6904
  1996.198  1360.6906
  1996.200  1360.6904
  1996.203  1360.6904
  1996.206  1360.6902
  1996.208  1360.6901
  1996.211  1360.6895
  1996.214  1360.6890
  1996.216  1360.6886
  1996.219  1360.6881
  1996.222  1360.6876
  1996.224  1360.6873
  1996.227  1360.6870
  1996.230  1360.6871
  1996.232  1360.6873
  1996.235  1360.6873
  1996.238  1360.6875
  1996.240  1360.6877
  1996.243  1360.6880
  1996.246  1360.6881
  1996.249  1360.6884
  1996.251  1360.6887
  1996.254  1360.6895
  1996.257  1360.6896
  1996.259  1360.6899
  1996.262  1360.6903
  1996.265  1360.6907
  1996.267  1360.6909
  1996.270  1360.6912
  1996.273  1360.6917
  1996.276  1360.6924
  1996.278  1360.6934
  1996.281  1360.6946
  1996.284  1360.6963
  1996.286  1360.6964
  1996.289  1360.6967
  1996.292  1360.6970
  1996.294  1360.6974
  1996.297  1360.6980
  1996.300  1360.6990
  1996.302  1360.6992
  1996.305  1360.6989
  1996.308  1360.6978
  1996.310  1360.6969
  1996.313  1360.6960
  1996.316  1360.6957
  1996.318  1360.6948
  1996.321  1360.6937
  1996.324  1360.6927
  1996.327  1360.6918
  1996.329  1360.6906
  1996.335  1360.6895
  1996.337  1360.6882
  1996.340  1360.6871
  1996.343  1360.6859
  1996.345  1360.6849
  1996.348  1360.6837
  1996.351  1360.6823
  1996.354  1360.6810
  1996.356  1360.6797
  1996.359  1360.6786
  1996.362  1360.6777
  1996.364  1360.6770
  1996.367  1360.6763
  1996.370  1360.6758
  1996.372  1360.6752
  1996.375  1360.6747
  1996.378  1360.6743
  1996.380  1360.6742
  1996.383  1360.6738
  1996.386  1360.6735
  1996.388  1360.6732
  1996.391  1360.6729
  1996.394  1360.6727
  1996.396  1360.6721
  1996.399  1360.6711
  1996.402  1360.6691
  1996.405  1360.6661
  1996.407  1360.6630
  1996.410  1360.6600
  1996.413  1360.6576
  1996.415  1360.6564
  1996.418  1360.6558
  1996.421  1360.6556
  1996.423  1360.6556
  1996.426  1360.6555
  1996.429  1360.6554
  1996.431  1360.6555
  1996.434  1360.6555
  1996.437  1360.6558
  1996.439  1360.6559
  1996.442  1360.6561
  1996.445  1360.6564
  1996.448  1360.6569
  1996.450  1360.6573
  1996.453  1360.6581
  1996.456  1360.6589
  1996.458  1360.6597
  1996.461  1360.6604
  1996.464  1360.6614
  1996.466  1360.6625
  1996.469  1360.6635
  1996.472  1360.6649
  1996.474  1360.6660
  1996.477  1360.6669
  1996.480  1360.6676
  1996.482  1360.6683
  1996.485  1360.6689
  1996.488  1360.6692
  1996.490  1360.6693
  1996.493  1360.6683
  1996.496  1360.6675
  1996.501  1360.6661
  1996.504  1360.6654
  1996.507  1360.6644
  1996.509  1360.6637
  1996.512  1360.6636
  1996.515  1360.6637
  1996.517  1360.6635
  1996.520  1360.6632
  1996.523  1360.6630
  1996.526  1360.6630
  1996.528  1360.6631
  1996.531  1360.6635
  1996.534  1360.6639
  1996.536  1360.6644
  1996.539  1360.6649
  1996.542  1360.6653
  1996.544  1360.6656
  1996.547  1360.6661
  1996.550  1360.6666
  1996.552  1360.6671
  1996.555  1360.6674
  1996.558  1360.6676
  1996.560  1360.6678
  1996.563  1360.6677
  1996.566  1360.6678
  1996.568  1360.6682
  1996.571  1360.6681
  1996.574  1360.6678
  1996.577  1360.6676
  1996.579  1360.6674
  1996.582  1360.6671
  1996.585  1360.6670
  1996.587  1360.6671
  1996.590  1360.6671
  1996.593  1360.6674
  1996.595  1360.6671
  1996.598  1360.6672
  1996.601  1360.6676
  1996.604  1360.6682
  1996.606  1360.6686
  1996.609  1360.6688
  1996.612  1360.6692
  1996.614  1360.6696
  1996.617  1360.6699
  1996.620  1360.6702
  1996.622  1360.6704
  1996.625  1360.6705
  1996.628  1360.6707
  1996.630  1360.6709
  1996.633  1360.6709
  1996.636  1360.6709
  1996.638  1360.6707
  1996.641  1360.6704
  1996.644  1360.6699
  1996.646  1360.6694
  1996.649  1360.6692
  1996.652  1360.6691
  1996.655  1360.6691
  1996.657  1360.6691
  1996.660  1360.6691
  1996.663  1360.6691
  1996.665  1360.6694
  1996.668  1360.6698
  1996.671  1360.6702
  1996.673  1360.6707
  1996.676  1360.6711
  1996.679  1360.6715
  1996.681  1360.6719
  1996.684  1360.6724
  1996.687  1360.6729
  1996.689  1360.6733
  1996.692  1360.6738
  1996.695  1360.6743
  1996.698  1360.6749
  1996.700  1360.6754
  1996.703  1360.6758
  1996.706  1360.6761
  1996.708  1360.6764
  1996.711  1360.6765
  1996.714  1360.6763
  1996.716  1360.6760
  1996.719  1360.6759
  1996.722  1360.6760
  1996.724  1360.6764
  1996.727  1360.6766
  1996.730  1360.6768
  1996.732  1360.6769
  1996.735  1360.6769
  1996.738  1360.6771
  1996.740  1360.6772
  1996.743  1360.6774
  1996.746  1360.6774
  1996.751  1360.6775
  1996.754  1360.6775
  1996.757  1360.6776
  1996.759  1360.6780
  1996.762  1360.6786
  1996.765  1360.6792
  1996.767  1360.6797
  1996.770  1360.6801
  1996.773  1360.6803
  1996.776  1360.6804
  1996.778  1360.6805
  1996.781  1360.6808
  1996.784  1360.6810
  1996.786  1360.6810
  1996.789  1360.6810
  1996.792  1360.6809
  1996.794  1360.6810
  1996.797  1360.6812
  1996.800  1360.6813
  1996.802  1360.6813
  1996.805  1360.6815
  1996.808  1360.6816
  1996.810  1360.6820
  1996.813  1360.6823
  1996.816  1360.6826
  1996.818  1360.6830
  1996.821  1360.6837
  1996.824  1360.6843
  1996.827  1360.6849
  1996.829  1360.6858
  1996.832  1360.6864
  1996.835  1360.6873
  1996.837  1360.6881
  1996.840  1360.6888
  1996.843  1360.6895
  1996.845  1360.6898
  1996.848  1360.6899
  1996.851  1360.6899
  1996.854  1360.6898
  1996.856  1360.6899
  1996.859  1360.6901
  1996.862  1360.6901
  1996.864  1360.6899
  1996.867  1360.6898
  1996.870  1360.6898
  1996.872  1360.6897
  1996.875  1360.6895
  1996.878  1360.6892
  1996.880  1360.6892
  1996.883  1360.6893
  1996.886  1360.6893
  1996.888  1360.6896
  1996.891  1360.6902
  1996.894  1360.6909
  1996.896  1360.6918
  1996.899  1360.6926
  1996.902  1360.6936
  1996.905  1360.6946
  1996.907  1360.6958
  1996.910  1360.6970
  1996.913  1360.6982
  1996.918  1360.6992
  1996.921  1360.6998
  1996.923  1360.7001
  1996.926  1360.7001
  1996.929  1360.7002
  1996.931  1360.7006
  1996.934  1360.7009
  1996.937  1360.7013
  1996.939  1360.7017
  1996.942  1360.7017
  1996.945  1360.7018
  1996.948  1360.7018
  1996.950  1360.7019
  1996.953  1360.7020
  1996.956  1360.7024
  1996.958  1360.7028
  1996.961  1360.7032
  1996.964  1360.7041
  1996.966  1360.7046
  1996.969  1360.7052
  1996.972  1360.7058
  1996.974  1360.7064
  1996.977  1360.7070
  1996.980  1360.7074
  1996.982  1360.7078
  1996.985  1360.7084
  1996.988  1360.7090
  1996.990  1360.7096
  1996.993  1360.7098
  1996.996  1360.7098
  1996.999  1360.7098
  1997.001  1360.7097
  1997.004  1360.7096
  1997.007  1360.7095
  1997.009  1360.7094
  1997.012  1360.7094
  1997.015  1360.7094
  1997.017  1360.7100
  1997.020  1360.7112
  1997.023  1360.7119
  1997.026  1360.7123
  1997.028  1360.7124
  1997.031  1360.7126
  1997.034  1360.7130
  1997.036  1360.7134
  1997.039  1360.7137
  1997.042  1360.7144
  1997.044  1360.7151
  1997.047  1360.7158
  1997.050  1360.7166
  1997.052  1360.7173
  1997.055  1360.7180
  1997.058  1360.7188
  1997.060  1360.7195
  1997.063  1360.7202
  1997.066  1360.7211
  1997.068  1360.7219
  1997.071  1360.7224
  1997.074  1360.7230
  1997.077  1360.7236
  1997.079  1360.7245
  1997.082  1360.7256
  1997.085  1360.7264
  1997.087  1360.7274
  1997.090  1360.7279
  1997.093  1360.7280
  1997.095  1360.7281
  1997.098  1360.7284
  1997.101  1360.7288
  1997.104  1360.7294
  1997.106  1360.7301
  1997.109  1360.7311
  1997.112  1360.7319
  1997.114  1360.7327
  1997.117  1360.7335
  1997.120  1360.7344
  1997.122  1360.7351
  1997.125  1360.7358
  1997.128  1360.7365
  1997.130  1360.7372
  1997.133  1360.7378
  1997.136  1360.7384
  1997.138  1360.7390
  1997.141  1360.7396
  1997.144  1360.7401
  1997.146  1360.7405
  1997.149  1360.7407
  1997.152  1360.7410
  1997.155  1360.7410
  1997.157  1360.7408
  1997.168  1360.7406
  1997.171  1360.7405
  1997.173  1360.7407
  1997.176  1360.7411
  1997.179  1360.7418
  1997.181  1360.7429
  1997.184  1360.7435
  1997.187  1360.7438
  1997.189  1360.7435
  1997.192  1360.7427
  1997.195  1360.7412
  1997.198  1360.7391
  1997.200  1360.7375
  1997.203  1360.7363
  1997.206  1360.7356
  1997.208  1360.7357
  1997.211  1360.7360
  1997.214  1360.7366
  1997.216  1360.7371
  1997.219  1360.7375
  1997.222  1360.7378
  1997.224  1360.7383
  1997.227  1360.7386
  1997.230  1360.7391
  1997.232  1360.7394
  1997.235  1360.7394
  1997.238  1360.7390
  1997.240  1360.7389
  1997.243  1360.7389
  1997.246  1360.7391
  1997.249  1360.7396
  1997.251  1360.7402
  1997.254  1360.7411
  1997.257  1360.7421
  1997.259  1360.7430
  1997.262  1360.7438
  1997.265  1360.7448
  1997.267  1360.7460
  1997.270  1360.7473
  1997.273  1360.7485
  1997.276  1360.7499
  1997.278  1360.7510
  1997.281  1360.7521
  1997.284  1360.7529
  1997.286  1360.7537
  1997.289  1360.7543
  1997.292  1360.7546
  1997.294  1360.7548
  1997.297  1360.7546
  1997.300  1360.7544
  1997.302  1360.7548
  1997.305  1360.7557
  1997.308  1360.7567
  1997.310  1360.7577
  1997.313  1360.7587
  1997.316  1360.7595
  1997.318  1360.7606
  1997.321  1360.7617
  1997.324  1360.7627
  1997.327  1360.7640
  1997.329  1360.7651
  1997.335  1360.7661
  1997.337  1360.7671
  1997.340  1360.7681
  1997.343  1360.7690
  1997.345  1360.7690
  1997.348  1360.7690
  1997.351  1360.7694
  1997.354  1360.7703
  1997.356  1360.7715
  1997.359  1360.7731
  1997.362  1360.7748
  1997.364  1360.7761
  1997.367  1360.7771
  1997.370  1360.7780
  1997.372  1360.7787
  1997.375  1360.7794
  1997.378  1360.7799
  1997.380  1360.7800
  1997.383  1360.7799
  1997.386  1360.7795
  1997.388  1360.7793
  1997.391  1360.7791
  1997.394  1360.7787
  1997.396  1360.7789
  1997.399  1360.7806
  1997.402  1360.7841
  1997.405  1360.7887
  1997.407  1360.7930
  1997.410  1360.7970
  1997.413  1360.8003
  1997.415  1360.8026
  1997.418  1360.8040
  1997.421  1360.8046
  1997.423  1360.8052
  1997.426  1360.8062
  1997.429  1360.8073
  1997.431  1360.8086
  1997.434  1360.8103
  1997.437  1360.8118
  1997.439  1360.8134
  1997.442  1360.8142
  1997.445  1360.8148
  1997.448  1360.8153
  1997.450  1360.8158
  1997.453  1360.8160
  1997.456  1360.8164
  1997.458  1360.8168
  1997.461  1360.8170
  1997.464  1360.8170
  1997.466  1360.8169
  1997.469  1360.8167
  1997.472  1360.8168
  1997.474  1360.8173
  1997.477  1360.8175
  1997.480  1360.8176
  1997.482  1360.8180
  1997.485  1360.8185
  1997.488  1360.8190
  1997.490  1360.8197
  1997.493  1360.8204
  1997.496  1360.8215
  1997.501  1360.8228
  1997.504  1360.8241
  1997.507  1360.8256
  1997.509  1360.8270
  1997.512  1360.8284
  1997.515  1360.8297
  1997.517  1360.8308
  1997.520  1360.8318
  1997.523  1360.8324
  1997.526  1360.8329
  1997.528  1360.8333
  1997.531  1360.8335
  1997.534  1360.8337
  1997.536  1360.8340
  1997.539  1360.8340
  1997.542  1360.8339
  1997.544  1360.8337
  1997.547  1360.8339
  1997.550  1360.8344
  1997.552  1360.8354
  1997.555  1360.8367
  1997.558  1360.8379
  1997.560  1360.8391
  1997.563  1360.8406
  1997.566  1360.8419
  1997.568  1360.8431
  1997.571  1360.8444
  1997.574  1360.8456
  1997.577  1360.8468
  1997.579  1360.8479
  1997.582  1360.8491
  1997.585  1360.8502
  1997.587  1360.8512
  1997.590  1360.8521
  1997.593  1360.8529
  1997.595  1360.8541
  1997.598  1360.8549
  1997.601  1360.8552
  1997.604  1360.8555
  1997.606  1360.8560
  1997.609  1360.8564
  1997.612  1360.8567
  1997.614  1360.8571
  1997.617  1360.8577
  1997.620  1360.8582
  1997.622  1360.8584
  1997.625  1360.8584
  1997.628  1360.8582
  1997.630  1360.8578
  1997.633  1360.8577
  1997.636  1360.8578
  1997.638  1360.8585
  1997.641  1360.8596
  1997.644  1360.8611
  1997.646  1360.8628
  1997.649  1360.8641
  1997.652  1360.8652
  1997.655  1360.8660
  1997.657  1360.8666
  1997.660  1360.8673
  1997.663  1360.8680
  1997.665  1360.8683
  1997.668  1360.8683
  1997.671  1360.8679
  1997.673  1360.8679
  1997.676  1360.8680
  1997.679  1360.8682
  1997.681  1360.8684
  1997.684  1360.8685
  1997.687  1360.8687
  1997.689  1360.8690
  1997.692  1360.8698
  1997.695  1360.8705
  1997.698  1360.8710
  1997.700  1360.8710
  1997.703  1360.8698
  1997.706  1360.8683
  1997.708  1360.8672
  1997.711  1360.8671
  1997.714  1360.8678
  1997.716  1360.8693
  1997.719  1360.8711
  1997.722  1360.8726
  1997.724  1360.8737
  1997.727  1360.8741
  1997.730  1360.8743
  1997.732  1360.8748
  1997.735  1360.8743
  1997.738  1360.8741
  1997.740  1360.8743
  1997.743  1360.8745
  1997.746  1360.8746
  1997.751  1360.8748
  1997.754  1360.8751
  1997.757  1360.8751
  1997.759  1360.8749
  1997.762  1360.8743
  1997.765  1360.8740
  1997.767  1360.8741
  1997.770  1360.8746
  1997.773  1360.8752
  1997.776  1360.8759
  1997.778  1360.8766
  1997.781  1360.8776
  1997.784  1360.8788
  1997.786  1360.8805
  1997.789  1360.8826
  1997.792  1360.8850
  1997.794  1360.8876
  1997.797  1360.8895
  1997.800  1360.8914
  1997.802  1360.8927
  1997.805  1360.8938
  1997.808  1360.8951
  1997.810  1360.8965
  1997.813  1360.8975
  1997.816  1360.8986
  1997.818  1360.8995
  1997.821  1360.9003
  1997.824  1360.9006
  1997.827  1360.9008
  1997.829  1360.9005
  1997.832  1360.8998
  1997.835  1360.8983
  1997.837  1360.8969
  1997.840  1360.8955
  1997.843  1360.8945
  1997.845  1360.8944
  1997.848  1360.8950
  1997.851  1360.8959
  1997.854  1360.8971
  1997.856  1360.8982
  1997.859  1360.8995
  1997.862  1360.9009
  1997.864  1360.9023
  1997.867  1360.9037
  1997.870  1360.9048
  1997.872  1360.9056
  1997.875  1360.9065
  1997.878  1360.9077
  1997.880  1360.9092
  1997.883  1360.9109
  1997.886  1360.9127
  1997.888  1360.9144
  1997.891  1360.9154
  1997.894  1360.9154
  1997.896  1360.9152
  1997.899  1360.9152
  1997.902  1360.9155
  1997.905  1360.9160
  1997.907  1360.9160
  1997.910  1360.9160
  1997.913  1360.9160
  1997.918  1360.9161
  1997.921  1360.9164
  1997.923  1360.9172
  1997.926  1360.9182
  1997.929  1360.9192
  1997.931  1360.9198
  1997.934  1360.9204
  1997.937  1360.9214
  1997.939  1360.9225
  1997.942  1360.9237
  1997.945  1360.9253
  1997.948  1360.9270
  1997.950  1360.9290
  1997.953  1360.9309
  1997.956  1360.9325
  1997.958  1360.9340
  1997.961  1360.9349
  1997.964  1360.9357
  1997.966  1360.9364
  1997.969  1360.9369
  1997.972  1360.9374
  1997.974  1360.9381
  1997.977  1360.9391
  1997.980  1360.9401
  1997.982  1360.9412
  1997.985  1360.9418
  1997.988  1360.9425
  1997.990  1360.9427
  1997.993  1360.9430
  1997.996  1360.9435
  1997.999  1360.9438
  1998.001  1360.9443
  1998.004  1360.9467
  1998.007  1360.9487
  1998.009  1360.9508
  1998.012  1360.9526
  1998.015  1360.9550
  1998.017  1360.9573
  1998.020  1360.9600
  1998.023  1360.9623
  1998.026  1360.9650
  1998.028  1360.9677
  1998.031  1360.9701
  1998.034  1360.9722
  1998.036  1360.9738
  1998.039  1360.9752
  1998.042  1360.9766
  1998.044  1360.9780
  1998.047  1360.9796
  1998.050  1360.9812
  1998.052  1360.9825
  1998.055  1360.9836
  1998.058  1360.9849
  1998.060  1360.9855
  1998.063  1360.9860
  1998.066  1360.9861
  1998.068  1360.9865
  1998.071  1360.9868
  1998.074  1360.9873
  1998.077  1360.9891
  1998.079  1360.9911
  1998.082  1360.9928
  1998.085  1360.9952
  1998.087  1360.9972
  1998.090  1360.9990
  1998.093  1361.0007
  1998.095  1361.0018
  1998.098  1361.0027
  1998.101  1361.0034
  1998.104  1361.0033
  1998.106  1361.0027
  1998.109  1361.0022
  1998.112  1361.0016
  1998.114  1361.0010
  1998.117  1361.0002
  1998.120  1360.9996
  1998.122  1361.0000
  1998.125  1361.0012
  1998.128  1361.0029
  1998.130  1361.0049
  1998.133  1361.0067
  1998.136  1361.0079
  1998.138  1361.0092
  1998.141  1361.0105
  1998.144  1361.0117
  1998.146  1361.0133
  1998.149  1361.0150
  1998.152  1361.0168
  1998.155  1361.0187
  1998.157  1361.0203
  1998.168  1361.0211
  1998.171  1361.0219
  1998.173  1361.0214
  1998.176  1361.0200
  1998.179  1361.0182
  1998.181  1361.0167
  1998.184  1361.0166
  1998.187  1361.0176
  1998.189  1361.0193
  1998.192  1361.0212
  1998.195  1361.0240
  1998.198  1361.0270
  1998.200  1361.0294
  1998.203  1361.0316
  1998.206  1361.0333
  1998.208  1361.0343
  1998.211  1361.0369
  1998.214  1361.0391
  1998.216  1361.0410
  1998.219  1361.0435
  1998.222  1361.0453
  1998.224  1361.0466
  1998.227  1361.0474
  1998.230  1361.0474
  1998.232  1361.0474
  1998.235  1361.0481
  1998.238  1361.0494
  1998.240  1361.0510
  1998.243  1361.0529
  1998.246  1361.0548
  1998.249  1361.0569
  1998.251  1361.0586
  1998.254  1361.0601
  1998.257  1361.0613
  1998.259  1361.0625
  1998.262  1361.0636
  1998.265  1361.0646
  1998.267  1361.0649
  1998.270  1361.0651
  1998.273  1361.0653
  1998.276  1361.0656
  1998.278  1361.0657
  1998.281  1361.0660
  1998.284  1361.0668
  1998.286  1361.0679
  1998.289  1361.0686
  1998.292  1361.0684
  1998.294  1361.0682
  1998.297  1361.0684
  1998.300  1361.0699
  1998.302  1361.0718
  1998.305  1361.0735
  1998.308  1361.0747
  1998.310  1361.0756
  1998.313  1361.0768
  1998.316  1361.0784
  1998.318  1361.0800
  1998.321  1361.0812
  1998.324  1361.0823
  1998.327  1361.0830
  1998.329  1361.0842
  1998.335  1361.0859
  1998.337  1361.0879
  1998.340  1361.0898
  1998.343  1361.0916
  1998.345  1361.0941
  1998.348  1361.0963
  1998.351  1361.0979
  1998.354  1361.0989
  1998.356  1361.0994
  1998.359  1361.0992
  1998.362  1361.0994
  1998.364  1361.0997
  1998.367  1361.1002
  1998.370  1361.1006
  1998.372  1361.1013
  1998.375  1361.1017
  1998.378  1361.1021
  1998.380  1361.1024
  1998.383  1361.1033
  1998.386  1361.1047
  1998.388  1361.1068
  1998.391  1361.1086
  1998.394  1361.1108
  1998.396  1361.1125
  1998.399  1361.1135
  1998.402  1361.1138
  1998.405  1361.1139
  1998.407  1361.1145
  1998.410  1361.1151
  1998.413  1361.1158
  1998.415  1361.1167
  1998.418  1361.1178
  1998.421  1361.1193
  1998.423  1361.1211
  1998.426  1361.1228
  1998.429  1361.1241
  1998.431  1361.1250
  1998.434  1361.1254
  1998.437  1361.1252
  1998.439  1361.1250
  1998.442  1361.1257
  1998.445  1361.1276
  1998.448  1361.1295
  1998.450  1361.1306
  1998.453  1361.1309
  1998.456  1361.1310
  1998.458  1361.1316
  1998.461  1361.1332
  1998.464  1361.1355
  1998.466  1361.1381
  1998.469  1361.1404
  1998.472  1361.1420
  1998.474  1361.1434
  1998.477  1361.1453
  1998.480  1361.1481
  1998.482  1361.1487
  1998.485  1361.1494
  1998.488  1361.1500
  1998.490  1361.1505
  1998.493  1361.1510
  1998.496  1361.1514
  1998.501  1361.1522
  1998.504  1361.1531
  1998.507  1361.1538
  1998.509  1361.1550
  1998.512  1361.1565
  1998.515  1361.1580
  1998.517  1361.1592
  1998.520  1361.1609
  1998.523  1361.1628
  1998.526  1361.1647
  1998.528  1361.1660
  1998.531  1361.1664
  1998.534  1361.1676
  1998.536  1361.1691
  1998.539  1361.1710
  1998.542  1361.1726
  1998.544  1361.1741
  1998.547  1361.1748
  1998.550  1361.1747
  1998.552  1361.1740
  1998.555  1361.1731
  1998.558  1361.1729
  1998.560  1361.1738
  1998.563  1361.1755
  1998.566  1361.1774
  1998.568  1361.1781
  1998.571  1361.1805
  1998.574  1361.1830
  1998.577  1361.1853
  1998.579  1361.1876
  1998.582  1361.1896
  1998.585  1361.1912
  1998.587  1361.1926
  1998.590  1361.1937
  1998.593  1361.1947
  1998.595  1361.1957
  1998.598  1361.1970
  1998.601  1361.1985
  1998.604  1361.1996
  1998.606  1361.2007
  1998.609  1361.2020
  1998.612  1361.2032
  1998.614  1361.2040
  1998.617  1361.2037
  1998.620  1361.2028
  1998.622  1361.2009
  1998.625  1361.1989
  1998.628  1361.1976
  1998.630  1361.1976
  1998.633  1361.1987
  1998.636  1361.2012
  1998.638  1361.2035
  1998.641  1361.2057
  1998.644  1361.2076
  1998.646  1361.2092
  1998.649  1361.2109
  1998.652  1361.2129
  1998.655  1361.2151
  1998.657  1361.2170
  1998.660  1361.2185
  1998.663  1361.2197
  1998.665  1361.2211
  1998.668  1361.2223
  1998.671  1361.2234
  1998.673  1361.2230
  1998.676  1361.2229
  1998.679  1361.2241
  1998.681  1361.2255
  1998.684  1361.2272
  1998.687  1361.2290
  1998.689  1361.2307
  1998.692  1361.2321
  1998.695  1361.2333
  1998.698  1361.2339
  1998.700  1361.2346
  1998.703  1361.2369
  1998.706  1361.2399
  1998.708  1361.2430
  1998.711  1361.2460
  1998.714  1361.2484
  1998.716  1361.2500
  1998.719  1361.2510
  1998.722  1361.2522
  1998.724  1361.2538
  1998.727  1361.2556
  1998.730  1361.2574
  1998.732  1361.2577
  1998.735  1361.2600
  1998.738  1361.2616
  1998.740  1361.2631
  1998.743  1361.2646
  1998.746  1361.2664
  1998.751  1361.2679
  1998.754  1361.2694
  1998.757  1361.2708
  1998.759  1361.2721
  1998.762  1361.2737
  1998.765  1361.2755
  1998.767  1361.2771
  1998.770  1361.2784
  1998.773  1361.2799
  1998.776  1361.2815
  1998.778  1361.2832
  1998.781  1361.2848
  1998.784  1361.2864
  1998.786  1361.2874
