 Total solar irradiance (W/m2)
 -----------------------------
    year   31-day mean
  1994.439  1360.8949
  1994.442  1360.8934
  1994.445  1360.8948
  1994.448  1360.8978
  1994.450  1360.9041
  1994.453  1360.9103
  1994.456  1360.9084
  1994.458  1360.9086
  1994.461  1360.9065
  1994.464  1360.9061
  1994.466  1360.9064
  1994.469  1360.9092
  1994.472  1360.9137
  1994.474  1360.9163
  1994.477  1360.9142
  1994.480  1360.9081
  1994.482  1360.9025
  1994.485  1360.9001
  1994.488  1360.9056
  1994.490  1360.9144
  1994.493  1360.9188
  1994.496  1360.9155
  1994.501  1360.9086
  1994.504  1360.9001
  1994.507  1360.8906
  1994.509  1360.8800
  1994.512  1360.8676
  1994.515  1360.8547
  1994.517  1360.8418
  1994.520  1360.8303
  1994.523  1360.8212
  1994.526  1360.8162
  1994.528  1360.8148
  1994.531  1360.8149
  1994.534  1360.8170
  1994.536  1360.8187
  1994.539  1360.8243
  1994.542  1360.8394
  1994.544  1360.8541
  1994.547  1360.8700
  1994.550  1360.8829
  1994.552  1360.8926
  1994.555  1360.8971
  1994.558  1360.8969
  1994.560  1360.8961
  1994.563  1360.8979
  1994.566  1360.9005
  1994.568  1360.9004
  1994.571  1360.8988
  1994.574  1360.8910
  1994.577  1360.8776
  1994.579  1360.8619
  1994.582  1360.8540
  1994.585  1360.8497
  1994.587  1360.8489
  1994.590  1360.8494
  1994.593  1360.8505
  1994.595  1360.8544
  1994.598  1360.8613
  1994.601  1360.8694
  1994.604  1360.8763
  1994.606  1360.8800
  1994.609  1360.8813
  1994.612  1360.8802
  1994.614  1360.8792
  1994.617  1360.8784
  1994.620  1360.8783
  1994.622  1360.8763
  1994.625  1360.8707
  1994.628  1360.8610
  1994.630  1360.8467
  1994.633  1360.8297
  1994.636  1360.8120
  1994.638  1360.7963
  1994.641  1360.7852
  1994.644  1360.7751
  1994.646  1360.7712
  1994.649  1360.7706
  1994.652  1360.7725
  1994.655  1360.7744
  1994.657  1360.7782
  1994.660  1360.7863
  1994.663  1360.7980
  1994.665  1360.8055
  1994.668  1360.8103
  1994.671  1360.8094
  1994.673  1360.8063
  1994.676  1360.8037
  1994.679  1360.8005
  1994.681  1360.7970
  1994.684  1360.7932
  1994.687  1360.7906
  1994.689  1360.7887
  1994.692  1360.7856
  1994.695  1360.7828
  1994.698  1360.7803
  1994.700  1360.7756
  1994.703  1360.7690
  1994.706  1360.7606
  1994.708  1360.7527
  1994.711  1360.7484
  1994.714  1360.7473
  1994.716  1360.7474
  1994.719  1360.7501
  1994.722  1360.7542
  1994.724  1360.7574
  1994.727  1360.7618
  1994.730  1360.7611
  1994.732  1360.7587
  1994.735  1360.7546
  1994.738  1360.7493
  1994.740  1360.7427
  1994.743  1360.7352
  1994.746  1360.7308
  1994.751  1360.7218
  1994.754  1360.7167
  1994.757  1360.7157
  1994.759  1360.7261
  1994.762  1360.7263
  1994.765  1360.7340
  1994.767  1360.7391
  1994.770  1360.7448
  1994.773  1360.7499
  1994.776  1360.7555
  1994.778  1360.7634
  1994.781  1360.7712
  1994.784  1360.7739
  1994.786  1360.7737
  1994.789  1360.7711
  1994.792  1360.7695
  1994.794  1360.7719
  1994.797  1360.7764
  1994.800  1360.7830
  1994.802  1360.7915
  1994.805  1360.8003
  1994.808  1360.8080
  1994.810  1360.8130
  1994.813  1360.8198
  1994.816  1360.8285
  1994.818  1360.8369
  1994.821  1360.8472
  1994.824  1360.8597
  1994.827  1360.8722
  1994.829  1360.8872
  1994.832  1360.8956
  1994.835  1360.9152
  1994.837  1360.9313
  1994.840  1360.9445
  1994.843  1360.9457
  1994.845  1360.9457
  1994.848  1360.9410
  1994.851  1360.9401
  1994.854  1360.9398
  1994.856  1360.9406
  1994.859  1360.9392
  1994.862  1360.9348
  1994.864  1360.9308
  1994.867  1360.9318
  1994.870  1360.9384
  1994.872  1360.9479
  1994.875  1360.9567
  1994.878  1360.9604
  1994.880  1360.9608
  1994.883  1360.9590
  1994.886  1360.9580
  1994.888  1360.9568
  1994.891  1360.9550
  1994.894  1360.9541
  1994.896  1360.9485
  1994.899  1360.9370
  1994.902  1360.9171
  1994.905  1360.8868
  1994.907  1360.8566
  1994.910  1360.8275
  1994.913  1360.7997
  1994.918  1360.7758
  1994.921  1360.7581
  1994.923  1360.7451
  1994.926  1360.7323
  1994.929  1360.7175
  1994.931  1360.7147
  1994.934  1360.7075
  1994.937  1360.6982
  1994.939  1360.6886
  1994.942  1360.6801
  1994.945  1360.6758
  1994.948  1360.6704
  1994.950  1360.6680
  1994.953  1360.6600
  1994.956  1360.6493
  1994.958  1360.6379
  1994.961  1360.6276
  1994.964  1360.6317
  1994.966  1360.6387
  1994.969  1360.6478
  1994.972  1360.6556
  1994.974  1360.6627
  1994.977  1360.6696
  1994.980  1360.6758
  1994.982  1360.6827
  1994.985  1360.6942
  1994.988  1360.7131
  1994.990  1360.7406
  1994.993  1360.7676
  1994.996  1360.7920
  1994.999  1360.8105
  1995.001  1360.8203
  1995.004  1360.8208
  1995.007  1360.8190
  1995.009  1360.8212
  1995.012  1360.8279
  1995.015  1360.8365
  1995.017  1360.8461
  1995.020  1360.8535
  1995.023  1360.8566
  1995.026  1360.8571
  1995.028  1360.8566
  1995.031  1360.8605
  1995.034  1360.8621
  1995.036  1360.8680
  1995.039  1360.8757
  1995.042  1360.8821
  1995.044  1360.8787
  1995.047  1360.8700
  1995.050  1360.8573
  1995.052  1360.8416
  1995.055  1360.8254
  1995.058  1360.8112
  1995.060  1360.8000
  1995.063  1360.7913
  1995.066  1360.7855
  1995.068  1360.7784
  1995.071  1360.7690
  1995.074  1360.7568
  1995.077  1360.7430
  1995.079  1360.7327
  1995.082  1360.7288
  1995.085  1360.7339
  1995.087  1360.7435
  1995.090  1360.7490
  1995.093  1360.7471
  1995.095  1360.7407
  1995.098  1360.7330
  1995.101  1360.7294
  1995.104  1360.7324
  1995.106  1360.7417
  1995.109  1360.7535
  1995.112  1360.7639
  1995.114  1360.7687
  1995.117  1360.7671
  1995.120  1360.7557
  1995.122  1360.7449
  1995.125  1360.7305
  1995.128  1360.7209
  1995.130  1360.7188
  1995.133  1360.7213
  1995.136  1360.7262
  1995.138  1360.7338
  1995.141  1360.7373
  1995.144  1360.7349
  1995.146  1360.7312
  1995.149  1360.7341
  1995.152  1360.7382
  1995.155  1360.7472
  1995.157  1360.7615
  1995.168  1360.7786
  1995.171  1360.7941
  1995.173  1360.8044
  1995.176  1360.8085
  1995.179  1360.8088
  1995.181  1360.8102
  1995.184  1360.8147
  1995.187  1360.8195
  1995.189  1360.8251
  1995.192  1360.8431
  1995.195  1360.8419
  1995.198  1360.8374
  1995.200  1360.8348
  1995.203  1360.8303
  1995.206  1360.8275
  1995.208  1360.8298
  1995.211  1360.8433
  1995.214  1360.8618
  1995.216  1360.8846
  1995.219  1360.9034
  1995.222  1360.9156
  1995.224  1360.9248
  1995.227  1360.9298
  1995.230  1360.9308
  1995.232  1360.9371
  1995.235  1360.9508
  1995.238  1360.9705
  1995.240  1360.9792
  1995.243  1360.9841
  1995.246  1360.9781
  1995.249  1360.9630
  1995.251  1360.9441
  1995.254  1360.9354
  1995.257  1360.9287
  1995.259  1360.9244
  1995.262      *
  1995.265      *
  1995.267      *
  1995.270      *
  1995.273  1360.9434
  1995.276  1360.9182
  1995.278  1360.9164
  1995.281  1360.9139
  1995.284  1360.9072
  1995.286  1360.9041
  1995.289  1360.8979
  1995.292  1360.8899
  1995.294  1360.8823
  1995.297  1360.8740
  1995.300  1360.8660
  1995.302  1360.8571
  1995.305  1360.8501
  1995.308  1360.8456
  1995.310  1360.8428
  1995.313  1360.8416
  1995.316  1360.8395
  1995.318  1360.8353
  1995.321  1360.8253
  1995.324  1360.8099
  1995.327  1360.7990
  1995.329  1360.7913
  1995.335  1360.7926
  1995.337  1360.7947
  1995.340  1360.7947
  1995.343  1360.7947
  1995.345  1360.7947
  1995.348  1360.7947
  1995.351  1360.7947
  1995.354  1360.7805
  1995.356  1360.7720
  1995.359  1360.7720
  1995.362  1360.7719
  1995.364  1360.7695
  1995.367  1360.7668
  1995.370  1360.7665
  1995.372  1360.7642
  1995.375  1360.7631
  1995.378  1360.7623
  1995.380  1360.7633
  1995.383  1360.7668
  1995.386  1360.7726
  1995.388  1360.7794
  1995.391  1360.7866
  1995.394  1360.7913
  1995.396  1360.7893
  1995.399  1360.7821
  1995.402  1360.7767
  1995.405  1360.7761
  1995.407  1360.7811
  1995.410  1360.7944
  1995.413  1360.8025
  1995.415  1360.8076
  1995.418  1360.8032
  1995.421  1360.7977
  1995.423  1360.7930
  1995.426  1360.7903
  1995.429  1360.7885
  1995.431  1360.7853
  1995.434  1360.7810
  1995.437  1360.7773
  1995.439  1360.7733
  1995.442  1360.7650
  1995.445  1360.7601
  1995.448  1360.7571
  1995.450  1360.7561
  1995.453  1360.7555
  1995.456  1360.7551
  1995.458  1360.7549
  1995.461  1360.7560
  1995.464  1360.7546
  1995.466  1360.7494
  1995.469  1360.7402
  1995.472  1360.7330
  1995.474  1360.7261
  1995.477  1360.7205
  1995.480  1360.7196
  1995.482  1360.7233
  1995.485  1360.7252
  1995.488  1360.7245
  1995.490  1360.7207
  1995.493  1360.7118
  1995.496  1360.7018
  1995.501  1360.6970
  1995.504  1360.6962
  1995.507  1360.6984
  1995.509  1360.7020
  1995.512  1360.7043
  1995.515  1360.7058
  1995.517  1360.7053
  1995.520  1360.7101
  1995.523  1360.7146
  1995.526  1360.7205
  1995.528  1360.7251
  1995.531  1360.7290
  1995.534  1360.7335
  1995.536  1360.7377
  1995.539  1360.7355
  1995.542  1360.7355
  1995.544  1360.7355
  1995.547  1360.7408
  1995.550  1360.7468
  1995.552  1360.7570
  1995.555  1360.7687
  1995.558  1360.7784
  1995.560  1360.7875
  1995.563  1360.7938
  1995.566  1360.7964
  1995.568  1360.7964
  1995.571  1360.7985
  1995.574  1360.8015
  1995.577  1360.8024
  1995.579  1360.8033
  1995.582  1360.8054
  1995.585  1360.8068
  1995.587  1360.8075
  1995.590  1360.8057
  1995.593  1360.8026
  1995.595  1360.8003
  1995.598  1360.7980
  1995.601  1360.7982
  1995.604  1360.7936
  1995.606  1360.7859
  1995.609  1360.7806
  1995.612  1360.7806
  1995.614  1360.7837
  1995.617  1360.7877
  1995.620  1360.7894
  1995.622  1360.7947
  1995.625  1360.7996
  1995.628  1360.7993
  1995.630  1360.8002
  1995.633  1360.8025
  1995.636  1360.8041
  1995.638  1360.8065
  1995.641  1360.8096
  1995.644  1360.8124
  1995.646  1360.8110
  1995.649  1360.8080
  1995.652  1360.8043
  1995.655  1360.7990
  1995.657  1360.7943
  1995.660  1360.7926
  1995.663  1360.7931
  1995.665  1360.7972
  1995.668  1360.8002
  1995.671  1360.8011
  1995.673  1360.8031
  1995.676  1360.8053
  1995.679  1360.8077
  1995.681  1360.8113
  1995.684  1360.8165
  1995.687  1360.8218
  1995.689  1360.8300
  1995.692  1360.8347
  1995.695  1360.8344
  1995.698  1360.8293
  1995.700  1360.8230
  1995.703  1360.8184
  1995.706  1360.8136
  1995.708  1360.8070
  1995.711  1360.7993
  1995.714  1360.7902
  1995.716  1360.7792
  1995.719  1360.7677
  1995.722  1360.7560
  1995.724  1360.7433
  1995.727  1360.7301
  1995.730  1360.7246
  1995.732  1360.7175
  1995.735  1360.7095
  1995.738  1360.6973
  1995.740  1360.6797
  1995.743  1360.6782
  1995.746  1360.6758
  1995.751  1360.6758
  1995.754  1360.6722
  1995.757  1360.6700
  1995.759  1360.6672
  1995.762  1360.6633
  1995.765  1360.6578
  1995.767  1360.6652
  1995.770  1360.6677
  1995.773  1360.6730
  1995.776  1360.6715
  1995.778  1360.6763
  1995.781  1360.6840
  1995.784  1360.6919
  1995.786  1360.6971
  1995.789  1360.7029
  1995.792  1360.7057
  1995.794  1360.7133
  1995.797  1360.7271
  1995.800  1360.7377
  1995.802  1360.7477
  1995.805  1360.7593
  1995.808  1360.7761
  1995.810  1360.7913
  1995.813  1360.8085
  1995.816  1360.8235
  1995.818  1360.8364
  1995.821  1360.8534
  1995.824  1360.8756
  1995.827  1360.9031
  1995.829  1360.9011
  1995.832  1360.8989
  1995.835  1360.8990
  1995.837  1360.8958
  1995.840  1360.8951
  1995.843  1360.8948
  1995.845  1360.8933
  1995.848  1360.8928
  1995.851  1360.8857
  1995.854  1360.8848
  1995.856  1360.8771
  1995.859  1360.8754
  1995.862  1360.8676
  1995.864  1360.8615
  1995.867  1360.8568
  1995.870  1360.8522
  1995.872  1360.8413
  1995.875  1360.8354
  1995.878  1360.8252
  1995.880  1360.8162
  1995.883  1360.8060
  1995.886  1360.7975
  1995.888  1360.7847
  1995.891  1360.7705
  1995.894  1360.7561
  1995.896  1360.7413
  1995.899  1360.7288
  1995.902  1360.7189
  1995.905  1360.7096
  1995.907  1360.7006
  1995.910  1360.6934
  1995.913  1360.6835
  1995.918  1360.6738
  1995.921  1360.6622
  1995.923  1360.6517
  1995.926  1360.6389
  1995.929  1360.6281
  1995.931  1360.6147
  1995.934  1360.6038
  1995.937  1360.5986
  1995.939  1360.5900
  1995.942  1360.5834
  1995.945  1360.5773
  1995.948  1360.5740
  1995.950  1360.5667
  1995.953  1360.5750
  1995.956  1360.5819
  1995.958  1360.5980
  1995.961  1360.6078
  1995.964  1360.6227
  1995.966  1360.6339
  1995.969  1360.6416
  1995.972  1360.6459
  1995.974  1360.6580
  1995.977  1360.6666
  1995.980  1360.6775
  1995.982  1360.6888
  1995.985  1360.6990
  1995.988  1360.7078
  1995.990  1360.7144
  1995.993  1360.7188
  1995.996  1360.7223
  1995.999  1360.7279
  1996.001  1360.7333
  1996.004  1360.7380
  1996.007  1360.7455
  1996.009  1360.7518
  1996.012  1360.7574
  1996.015  1360.7659
  1996.017  1360.7709
  1996.020  1360.7756
  1996.023  1360.7788
  1996.026  1360.7833
  1996.028  1360.7917
  1996.031  1360.7911
  1996.034  1360.7908
  1996.036  1360.7832
  1996.039  1360.7771
  1996.042  1360.7670
  1996.044  1360.7599
  1996.047  1360.7502
  1996.050  1360.7441
  1996.052  1360.7423
  1996.055  1360.7429
  1996.058  1360.7390
  1996.060  1360.7356
  1996.063  1360.7318
  1996.066  1360.7264
  1996.068  1360.7235
  1996.071  1360.7207
  1996.074  1360.7192
  1996.077  1360.7206
  1996.079  1360.7195
  1996.082  1360.7181
  1996.085  1360.7179
  1996.087  1360.7189
  1996.090  1360.7206
  1996.093  1360.7233
  1996.095  1360.7267
  1996.098  1360.7329
  1996.101  1360.7399
  1996.104  1360.7446
  1996.106  1360.7496
  1996.109  1360.7572
  1996.112  1360.7583
  1996.114  1360.7612
  1996.117  1360.7637
  1996.120  1360.7623
  1996.122  1360.7611
  1996.125  1360.7600
  1996.128  1360.7588
  1996.130  1360.7570
  1996.133  1360.7542
  1996.136  1360.7521
  1996.138  1360.7502
  1996.141  1360.7488
  1996.144  1360.7465
  1996.146  1360.7449
  1996.149  1360.7432
  1996.152  1360.7400
  1996.155  1360.7377
  1996.157  1360.7363
  1996.160  1360.7360
  1996.168  1360.7375
  1996.171  1360.7399
  1996.173  1360.7415
  1996.176  1360.7433
  1996.179  1360.7429
  1996.181  1360.7422
  1996.184  1360.7352
  1996.187  1360.7266
  1996.189  1360.7179
  1996.192  1360.7109
  1996.195  1360.7064
  1996.198  1360.7034
  1996.200  1360.7012
  1996.203  1360.6974
  1996.206  1360.6923
  1996.208  1360.6897
  1996.211  1360.6879
  1996.214  1360.6880
  1996.216  1360.6888
  1996.219  1360.6913
  1996.222  1360.6935
  1996.224  1360.6946
  1996.227  1360.6969
  1996.230  1360.6985
  1996.232  1360.7008
  1996.235  1360.7028
  1996.238  1360.7063
  1996.240  1360.7107
  1996.243  1360.7162
  1996.246  1360.7207
  1996.249  1360.7216
  1996.251  1360.7219
  1996.254  1360.7200
  1996.257  1360.7177
  1996.259  1360.7162
  1996.262  1360.7153
  1996.265  1360.7142
  1996.267  1360.7159
  1996.270  1360.7174
  1996.273  1360.7180
  1996.276  1360.7175
  1996.278  1360.7158
  1996.281  1360.7114
  1996.284  1360.7062
  1996.286  1360.7026
  1996.289  1360.6998
  1996.292  1360.6978
  1996.294  1360.6959
  1996.297  1360.6920
  1996.300  1360.6881
  1996.302  1360.6857
  1996.305  1360.6859
  1996.308  1360.6887
  1996.310  1360.6909
  1996.313  1360.6941
  1996.316  1360.6946
  1996.318  1360.6940
  1996.321  1360.6918
  1996.324  1360.6899
  1996.327  1360.6899
  1996.329  1360.6903
  1996.335  1360.6952
  1996.337  1360.6995
  1996.340  1360.7035
  1996.343  1360.7043
  1996.345  1360.7018
  1996.348  1360.6985
  1996.351  1360.6962
  1996.354  1360.6949
  1996.356  1360.6942
  1996.359  1360.6937
  1996.362  1360.6929
  1996.364  1360.6909
  1996.367  1360.6918
  1996.370  1360.6904
  1996.372  1360.6880
  1996.375  1360.6871
  1996.378  1360.6854
  1996.380  1360.6854
  1996.383  1360.6870
  1996.386  1360.6912
  1996.388  1360.6924
  1996.391  1360.6896
  1996.394  1360.6837
  1996.396  1360.6760
  1996.399  1360.6688
  1996.402  1360.6665
  1996.405  1360.6654
  1996.407  1360.6652
  1996.410  1360.6642
  1996.413  1360.6600
  1996.415  1360.6538
  1996.418  1360.6443
  1996.421  1360.6351
  1996.423  1360.6261
  1996.426  1360.6218
  1996.429  1360.6200
  1996.431  1360.6189
  1996.434  1360.6167
  1996.437  1360.6154
  1996.439  1360.6152
  1996.442  1360.6155
  1996.445  1360.6144
  1996.448  1360.6152
  1996.450  1360.6160
  1996.453  1360.6218
  1996.456  1360.6292
  1996.458  1360.6371
  1996.461  1360.6445
  1996.464  1360.6493
  1996.466  1360.6532
  1996.469  1360.6534
  1996.472  1360.6532
  1996.474  1360.6541
  1996.477  1360.6486
  1996.480  1360.6390
  1996.482  1360.6324
  1996.485  1360.6283
  1996.488  1360.6267
  1996.490  1360.6232
  1996.493  1360.6177
  1996.496  1360.6139
  1996.501  1360.6125
  1996.504  1360.6121
  1996.507  1360.6102
  1996.509  1360.6104
  1996.512  1360.6091
  1996.515  1360.6069
  1996.517  1360.6053
  1996.520  1360.6050
  1996.523  1360.6033
  1996.526  1360.6017
  1996.528  1360.6014
  1996.531  1360.6018
  1996.534  1360.6034
  1996.536  1360.6025
  1996.539  1360.5963
  1996.542  1360.5851
  1996.544  1360.5715
  1996.547  1360.5573
  1996.550  1360.5452
  1996.552  1360.5366
  1996.555  1360.5325
  1996.558  1360.5311
  1996.560  1360.5312
  1996.563  1360.5363
  1996.566  1360.5441
  1996.568  1360.5468
  1996.571  1360.5431
  1996.574  1360.5391
  1996.577  1360.5393
  1996.579  1360.5405
  1996.582  1360.5393
  1996.585  1360.5377
  1996.587  1360.5369
  1996.590  1360.5375
  1996.593  1360.5370
  1996.595  1360.5369
  1996.598  1360.5371
  1996.601  1360.5383
  1996.604  1360.5410
  1996.606  1360.5475
  1996.609  1360.5560
  1996.612  1360.5640
  1996.614  1360.5707
  1996.617  1360.5746
  1996.620  1360.5784
  1996.622  1360.5853
  1996.625  1360.5972
  1996.628  1360.6112
  1996.630  1360.6263
  1996.633  1360.6390
  1996.636  1360.6453
  1996.638  1360.6448
  1996.641  1360.6412
  1996.644  1360.6372
  1996.646  1360.6365
  1996.649  1360.6383
  1996.652  1360.6427
  1996.655  1360.6495
  1996.657  1360.6543
  1996.660  1360.6564
  1996.663  1360.6584
  1996.665  1360.6616
  1996.668  1360.6631
  1996.671  1360.6660
  1996.673  1360.6686
  1996.676  1360.6724
  1996.679  1360.6781
  1996.681  1360.6880
  1996.684  1360.6981
  1996.687  1360.7075
  1996.689  1360.7123
  1996.692  1360.7142
  1996.695  1360.7152
  1996.698  1360.7169
  1996.700  1360.7211
  1996.703  1360.7269
  1996.706  1360.7316
  1996.708  1360.7319
  1996.711  1360.7279
  1996.714  1360.7234
  1996.716  1360.7219
  1996.719  1360.7230
  1996.722  1360.7260
  1996.724  1360.7310
  1996.727  1360.7366
  1996.730  1360.7426
  1996.732  1360.7483
  1996.735  1360.7479
  1996.738  1360.7484
  1996.740  1360.7483
  1996.743  1360.7496
  1996.746  1360.7561
  1996.751  1360.7637
  1996.754  1360.7760
  1996.757  1360.7891
  1996.759  1360.7952
  1996.762  1360.7936
  1996.765  1360.7905
  1996.767  1360.7854
  1996.770  1360.7786
  1996.773  1360.7720
  1996.776  1360.7645
  1996.778  1360.7560
  1996.781  1360.7480
  1996.784  1360.7380
  1996.786  1360.7272
  1996.789  1360.7140
  1996.792  1360.7006
  1996.794  1360.6910
  1996.797  1360.6835
  1996.800  1360.6758
  1996.802  1360.6665
  1996.805  1360.6584
  1996.808  1360.6525
  1996.810  1360.6473
  1996.813  1360.6404
  1996.816  1360.6320
  1996.818  1360.6249
  1996.821  1360.6201
  1996.824  1360.6152
  1996.827  1360.6118
  1996.829  1360.6090
  1996.832  1360.6063
  1996.835  1360.6049
  1996.837  1360.6002
  1996.840  1360.5918
  1996.843  1360.5905
  1996.845  1360.5958
  1996.848  1360.6005
  1996.851  1360.6012
  1996.854  1360.5925
  1996.856  1360.5719
  1996.859  1360.5404
  1996.862  1360.5106
  1996.864  1360.4832
  1996.867  1360.4630
  1996.870  1360.4513
  1996.872  1360.4500
  1996.875  1360.4540
  1996.878  1360.4565
  1996.880  1360.4586
  1996.883  1360.4611
  1996.886  1360.4626
  1996.888  1360.4651
  1996.891  1360.4677
  1996.894  1360.4690
  1996.896  1360.4717
  1996.899  1360.4757
  1996.902  1360.4799
  1996.905  1360.4843
  1996.907  1360.4910
  1996.910  1360.4982
  1996.913  1360.5021
  1996.918  1360.5039
  1996.921  1360.5061
  1996.923  1360.5088
  1996.926  1360.5137
  1996.929  1360.5197
  1996.931  1360.5261
  1996.934  1360.5319
  1996.937  1360.5378
  1996.939  1360.5520
  1996.942  1360.5753
  1996.945  1360.6115
  1996.948  1360.6454
  1996.950  1360.6758
  1996.953  1360.6992
  1996.956  1360.7140
  1996.958  1360.7217
  1996.961  1360.7247
  1996.964  1360.7281
  1996.966  1360.7349
  1996.969  1360.7410
  1996.972  1360.7483
  1996.974  1360.7538
  1996.977  1360.7596
  1996.980  1360.7676
  1996.982  1360.7764
  1996.985  1360.7854
  1996.988  1360.7926
  1996.990  1360.7961
  1996.993  1360.7965
  1996.996  1360.7969
  1996.999  1360.7976
  1997.001  1360.7991
  1997.004  1360.8002
  1997.007  1360.7990
  1997.009  1360.7957
  1997.012  1360.7910
  1997.015  1360.7850
  1997.017  1360.7787
  1997.020  1360.7750
  1997.023  1360.7742
  1997.026  1360.7743
  1997.028  1360.7725
  1997.031  1360.7709
  1997.034  1360.7712
  1997.036  1360.7736
  1997.039  1360.7766
  1997.042  1360.7795
  1997.044  1360.7820
  1997.047  1360.7830
  1997.050  1360.7782
  1997.052  1360.7764
  1997.055  1360.7786
  1997.058  1360.7827
  1997.060  1360.7855
  1997.063  1360.7854
  1997.066  1360.7849
  1997.068  1360.7822
  1997.071  1360.7794
  1997.074  1360.7776
  1997.077  1360.7753
  1997.079  1360.7709
  1997.082  1360.7675
  1997.085  1360.7651
  1997.087  1360.7605
  1997.090  1360.7582
  1997.093  1360.7562
  1997.095  1360.7537
  1997.098  1360.7524
  1997.101  1360.7518
  1997.104  1360.7520
  1997.106  1360.7531
  1997.109  1360.7552
  1997.112  1360.7600
  1997.114  1360.7650
  1997.117  1360.7677
  1997.120  1360.7733
  1997.122  1360.7770
  1997.125  1360.7800
  1997.128  1360.7828
  1997.130  1360.7871
  1997.133  1360.7943
  1997.136  1360.7996
  1997.138  1360.8010
  1997.141  1360.8013
  1997.144  1360.8009
  1997.146  1360.8011
  1997.149  1360.7997
  1997.152  1360.8005
  1997.155  1360.8005
  1997.157  1360.8022
  1997.168  1360.8051
  1997.171  1360.8080
  1997.173  1360.8094
  1997.176  1360.8066
  1997.179  1360.8037
  1997.181  1360.8008
  1997.184  1360.7980
  1997.187  1360.7968
  1997.189  1360.7958
  1997.192  1360.7964
  1997.195  1360.7954
  1997.198  1360.7943
  1997.200  1360.7943
  1997.203  1360.7924
  1997.206  1360.7888
  1997.208  1360.7863
  1997.211  1360.7815
  1997.214  1360.7775
  1997.216  1360.7761
  1997.219  1360.7776
  1997.222  1360.7804
  1997.224  1360.7844
  1997.227  1360.7876
  1997.230  1360.7880
  1997.232  1360.7871
  1997.235  1360.7849
  1997.238  1360.7844
  1997.240  1360.7864
  1997.243  1360.7867
  1997.246  1360.7858
  1997.249  1360.7820
  1997.251  1360.7771
  1997.254  1360.7729
  1997.257  1360.7720
  1997.259  1360.7737
  1997.262  1360.7767
  1997.265  1360.7794
  1997.267  1360.7810
  1997.270  1360.7822
  1997.273  1360.7841
  1997.276  1360.7858
  1997.278  1360.7880
  1997.281  1360.7908
  1997.284  1360.7913
  1997.286  1360.7933
  1997.289  1360.7976
  1997.292  1360.8032
  1997.294  1360.8101
  1997.297  1360.8162
  1997.300  1360.8186
  1997.302  1360.8191
  1997.305  1360.8173
  1997.308  1360.8132
  1997.310  1360.8101
  1997.313  1360.8085
  1997.316  1360.8068
  1997.318  1360.8059
  1997.321  1360.8025
  1997.324  1360.7970
  1997.327  1360.7927
  1997.329  1360.7927
  1997.335  1360.7958
  1997.337  1360.7987
  1997.340  1360.7996
  1997.343  1360.7971
  1997.345  1360.7957
  1997.348  1360.7919
  1997.351  1360.7904
  1997.354  1360.7936
  1997.356  1360.7982
  1997.359  1360.8040
  1997.362  1360.8093
  1997.364  1360.8147
  1997.367  1360.8179
  1997.370  1360.8229
  1997.372  1360.8285
  1997.375  1360.8329
  1997.378  1360.8344
  1997.380  1360.8313
  1997.383  1360.8268
  1997.386  1360.8223
  1997.388  1360.8176
  1997.391  1360.8138
  1997.394  1360.8119
  1997.396  1360.8090
  1997.399  1360.8054
  1997.402  1360.8025
  1997.405  1360.8015
  1997.407  1360.8015
  1997.410  1360.8026
  1997.413  1360.8020
  1997.415  1360.8002
  1997.418  1360.7969
  1997.421  1360.7959
  1997.423  1360.7990
  1997.426  1360.8019
  1997.429  1360.8053
  1997.431  1360.8102
  1997.434  1360.8131
  1997.437  1360.8118
  1997.439  1360.8082
  1997.442  1360.8021
  1997.445  1360.7969
  1997.448  1360.7936
  1997.450  1360.7906
  1997.453  1360.7860
  1997.456  1360.7787
  1997.458  1360.7717
  1997.461  1360.7665
  1997.464  1360.7627
  1997.466  1360.7615
  1997.469  1360.7612
  1997.472  1360.7587
  1997.474  1360.7561
  1997.477  1360.7545
  1997.480  1360.7532
  1997.482  1360.7529
  1997.485  1360.7527
  1997.488  1360.7512
  1997.490  1360.7498
  1997.493  1360.7472
  1997.496  1360.7460
  1997.501  1360.7454
  1997.504  1360.7472
  1997.507  1360.7477
  1997.509  1360.7471
  1997.512  1360.7482
  1997.515  1360.7480
  1997.517  1360.7484
  1997.520  1360.7477
  1997.523  1360.7487
  1997.526  1360.7500
  1997.528  1360.7568
  1997.531  1360.7605
  1997.534  1360.7607
  1997.536  1360.7594
  1997.539  1360.7571
  1997.542  1360.7555
  1997.544  1360.7545
  1997.547  1360.7520
  1997.550  1360.7527
  1997.552  1360.7517
  1997.555  1360.7502
  1997.558  1360.7510
  1997.560  1360.7534
  1997.563  1360.7552
  1997.566  1360.7567
  1997.568  1360.7585
  1997.571  1360.7621
  1997.574  1360.7665
  1997.577  1360.7722
  1997.579  1360.7789
  1997.582  1360.7837
  1997.585  1360.7865
  1997.587  1360.7867
  1997.590  1360.7864
  1997.593  1360.7854
  1997.595  1360.7837
  1997.598  1360.7836
  1997.601  1360.7830
  1997.604  1360.7843
  1997.606  1360.7876
  1997.609  1360.7922
  1997.612  1360.7920
  1997.614  1360.7920
  1997.617  1360.7894
  1997.620  1360.7855
  1997.622  1360.7831
  1997.625  1360.7833
